"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g1199",17126.3081468076,-2.75099666139025,0.645595339045399,-4.26117800890257,2.03352177060769e-05,0.000396864732650856
"g1200",1510.29012458373,-2.01025225429839,0.648437818424566,-3.10014653245005,0.00193424925385435,0.0148129215010365
"g1201",11175.6381124403,-1.72381239640921,0.64558644123928,-2.67014962876257,0.00758174523444937,0.0392047509986484
"g1202",1106.76034935459,2.34996739170637,0.650672973741673,3.61159520456638,0.000304319324113045,0.00354063829016139
"g1203",733.615223492688,0.266710950307517,0.649638715035546,0.410552733595816,0.681400528410907,0.800480232405046
"g1204",132.665666012058,0.726471037056168,0.670927973003272,1.08278543493166,0.278903671931546,0.456868379562957
"g1205",1982.05473162102,-0.334070934190171,0.646832381557069,-0.516472186172851,0.605524660096458,0.746114907043497
"g1206",0,NA,NA,NA,NA,NA
"g1207",691.323439030543,-1.71307224404371,0.651507424077581,-2.62939788670731,0.00855362160855042,0.0423019706253924
"g1208",2722.06829796159,0.536059487941109,0.646430839987971,0.829260386077935,0.406957081546368,0.579315374907183
"g1209",453.012623222618,0.238902115432635,0.652362091937641,0.366210910145085,0.714207701714001,0.823838331060832
"g1210",0,NA,NA,NA,NA,NA
"g1211",69.6814244998016,-1.08388025378868,0.695473946102948,-1.55847715052755,0.119120180401394,0.267909699415776
"g1212",699.111516322718,0.202140637026673,0.649835327635035,0.311064401134253,0.755751663308519,0.856728677728511
"g1213",126.228965398217,-0.636000990602744,0.671224568871051,-0.947523407363424,0.343372134427303,0.520692486902614
"g1214",220.01220289899,-0.205778321100155,0.659731722415718,-0.311912121409993,0.755107310207262,0.856574855016363
"g1215",1076.4338912717,-0.945959838085472,0.648465614022583,-1.45876638271914,0.144629418182372,0.302770927336799
"g1216",231.811210747988,0.466660196070442,0.659453287409887,0.707647084304224,0.479164445689863,0.644209976983038
"g1217",143.664445391436,1.09693999786886,0.671044573626956,1.63467531216289,0.102117130502942,0.240704664756934
"g1218",360.862435095411,-1.22061620052665,0.655544306736469,-1.86198886632593,0.0626046595975395,0.171642684546124
"g1219",589.674332769626,-0.234971855520452,0.650660802339565,-0.361128032725452,0.718003738203943,0.825503136781272
"g1220",0,NA,NA,NA,NA,NA
"g1221",488.842084454735,-0.831980129335954,0.652224478148328,-1.27560396337463,0.202095552359567,0.37505462937895
"g1222",123.225091479324,-0.648276002278808,0.671889832137632,-0.964854610489198,0.334617638487968,0.513342289922174
"g1223",2076.05553288441,0.253922050280738,0.646765547626438,0.39260293194745,0.694612773717371,0.81023276625773
"g1224",339.460019092499,0.438346023849642,0.654930331809725,0.669301760140487,0.503303004236084,0.664843488128452
"g1225",1494.95474740517,0.0993178765950698,0.647355899111109,0.153420825748934,0.878066422730092,0.927389285940334
"g1226",0.475227745743999,2.29605134051971,2.58074822374486,0.889684363392864,0.373635392471387,0.54910788448224
"g1227",3.42826584982741,1.17530918195383,1.36865702997779,0.858731702837852,0.390488555419988,0.563831923697118
"g1228",205.819888876841,2.55187366982179,0.677062660286062,3.76903619045187,0.000163879127529877,0.00208000431095614
"g1229",873.461883960251,-0.299319100875388,0.648900243825044,-0.461271364471994,0.644603926809064,0.777379486484021
"g1230",781.53046408218,-1.14943596814214,0.649906970036055,-1.76861615759926,0.076957952497133,0.199558905389083
"g1231",488.381077212377,1.75663949667687,0.654763925854486,2.68285931358298,0.0072995690604615,0.0380710282894759
"g1232",2676.13444966316,1.45734302733504,0.646769078054567,2.25326639257185,0.0242423574287811,0.0881761096858472
"g1233",2525.06365740033,-0.495379716411826,0.646497115666282,-0.76625201320703,0.443526365124105,0.614048662225962
"g1234",90.5097595179349,1.24704663782064,0.687471469245645,1.81396129673427,0.069683684569016,0.184906268264275
"g1235",461.807757152722,0.57225351198114,0.652496719838215,0.877021285444974,0.380475076831081,0.554668485500732
"g1236",2820.59120632049,0.832657872477119,0.646452236314683,1.28804237297401,0.197731213520996,0.369220321543836
"g1237",1199.82409679476,-1.73899502051361,0.64887252667556,-2.68002565838809,0.00736165171041676,0.038284807605749
"g1238",7818.32017395442,-1.92676391113329,0.645800096956962,-2.98352991926184,0.00284944175521132,0.0185366909882027
"g1239",9.75873398892852,1.43834454758272,0.985547095889888,1.4594376601394,0.144444686979951,0.302770927336799
"g1240",448.777287635491,-0.557871749599356,0.65254819113215,-0.854912720900301,0.39259946769743,0.566429279706546
"g1241",566.323654877999,-1.34862262122226,0.652043315597897,-2.06830219551539,0.0386116154503566,0.124667878564396
"g1242",1225.71817933095,0.429115429593433,0.647901018724257,0.662316337205918,0.507768508793353,0.664934951991296
"g1243",1290.10865621345,0.993284277206666,0.648045870056448,1.53273760871301,0.125340518747359,0.278306031977867
"g1244",170.935784323066,0.621567585548155,0.664892157518932,0.93483970072313,0.349870916274588,0.526110781307687
"g1245",7259.18640188742,0.436787620802649,0.645651055970368,0.676507250725684,0.498718644083853,0.661452180321665
"g1246",10.455010406368,6.75546667933038,2.16183664503996,3.12487379415549,0.00177881360192203,0.0137972080661901
"g1247",3407.57485436473,-0.401922941296678,0.646151435242839,-0.622025920511383,0.533924824096839,0.685941268779055
"g1248",135.521055363618,-6.13529519770448,0.972011797272547,-6.31195548749516,2.75531485685898e-10,2.63205077115739e-08
"g1249",0,NA,NA,NA,NA,NA
"g1250",30.6996047814574,-1.48541768189474,0.766231292016616,-1.93860221759584,0.0525497933237886,0.155338558440841
"g1251",150.907677774552,0.149624933116139,0.666363856990416,0.224539388723616,0.822337621480968,0.899759924814168
"g1252",287.704189353533,-0.934016132267684,0.657326102369235,-1.42093266782068,0.155336334856111,0.318137608973584
"g1253",419.832927660261,0.152228210133459,0.652882591293491,0.233163224389036,0.815634661553146,0.895028361982442
"g1254",20.4502180568884,0.0648873860317401,0.787671470374015,0.0823787435146397,0.934345538807304,0.96027018852506
"g1255",368.749365626621,0.119277771738276,0.653926448720551,0.18240242763028,0.855266920791887,0.915445839323762
"g1256",313.258512694433,0.70916142912446,0.656179747031096,1.08074263543348,0.279811612036,0.457695843065313
"g1257",4009.24431132353,1.64547408771872,0.646317594819784,2.5459218515899,0.0108989584978894,0.050334884665825
"g1258",4092.27554551709,-1.5307794394717,0.646199362573585,-2.36889654823419,0.0178412430599116,0.0710128424424114
"g1259",5.20979979072736,-3.3165325774477,1.65193227001999,-2.00766861791953,0.044678517561704,0.135831673994125
"g1260",0,NA,NA,NA,NA,NA
"g1261",0,NA,NA,NA,NA,NA
"g1262",212.099521201132,2.54438637339668,0.676027834787726,3.76373019344036,0.000167397490837687,0.00210990587410001
"g1263",19.6876808347428,3.06283378332077,0.996426613356941,3.07381772251359,0.00211338514985953,0.015404795369458
"g1264",117345.135900876,-0.177087687507633,0.6452200447059,-0.274460920674515,0.783730431682527,0.874750581572107
"g1265",481.135026438677,0.325038868676068,0.651994478753964,0.498530093839528,0.61811046349807,0.754249682278574
"g1266",0,NA,NA,NA,NA,NA
"g1267",0.950455491487998,3.29604811023646,2.37056909796141,1.39040372755678,0.164406315195475,0.322940976276827
"g1268",171.028334262445,-1.54191691068743,0.668952601183712,-2.30497184398268,0.0211681503603249,0.0795449128446992
"g1269",524.515015365328,-0.798041390597276,0.651710165843106,-1.22453420619097,0.220750770608777,0.394148341778648
"g1270",698.189092420438,-1.07004957526519,0.650368842469534,-1.64529649237512,0.0999086828488222,0.23728346390301
"g1271",621.398699601469,-2.34532836589126,0.654265168575384,-3.58467556968995,0.000337497470452036,0.00379685741182017
"g1272",293.278423570144,-2.58805018427019,0.666542989880251,-3.88279559392733,0.000103262369706329,0.00143069619096936
"g1273",1.05212712110741,-3.58929158146617,2.37057675858604,-1.51410055315275,0.130000338405299,0.281482257053423
"g1274",1.05212712110741,-3.58929158146617,2.37057675858604,-1.51410055315275,0.130000338405299,0.281482257053423
"g1275",2.10425424221483,-4.5892881797993,2.258163564981,-2.03230990481326,0.0421222923781135,0.12956560543054
"g1276",3.58077329425653,-1.46854190003452,1.36865761181232,-1.0729797484485,0.283280202600158,0.459323741652412
"g1277",396.179515302336,-1.07770595593078,0.654303275011063,-1.64710463341721,0.0995365409308036,0.237085067965103
"g1278",0,NA,NA,NA,NA,NA
"g1279",31.1417021248483,-0.333029604381913,0.742372031462627,-0.448602035458927,0.653718765193917,0.782600394746123
"g1280",5606.59245883128,0.817605936778722,0.645824571203046,1.26598765862327,0.20551750073556,0.378310612408765
"g1281",2992.83611522929,1.0880670022105,0.646454121257294,1.68313104740412,0.0923497253399597,0.22141975098022
"g1282",599.214298509419,-0.0936229615684256,0.650557589016644,-0.143911873674308,0.885570059456684,0.932314186724989
"g1283",0,NA,NA,NA,NA,NA
"g1284",1465.49424062858,-3.63316061781652,0.652786435899798,-5.56561904171399,2.61223379145446e-08,1.3546298089971e-06
"g1285",212.467978504112,-2.11184988040923,0.66887752590189,-3.15730428759987,0.00159235087237781,0.0125657253624597
"g1286",98.4932628656193,-4.63846628935049,0.829461672044132,-5.59214059634535,2.24287081249322e-08,1.19729721313976e-06
"g1287",5.26063560553707,-5.91121147760877,2.18794493422336,-2.70171857853774,0.00689821220700199,0.0362905946542278
"g1288",1.57819068166112,-4.1742520876459,2.29624622305941,-1.81785909791691,0.0690856712339172,0.183587837905651
"g1289",0.475227745743999,2.29605134051971,2.58074822374486,0.889684363392864,0.373635392471387,0.54910788448224
"g1290",13.306376880832,7.10338850065881,2.15714277524362,3.29296168161914,0.000991379848412056,0.00889064774346335
"g1291",221.760606437537,-0.140102973521303,0.659595959114501,-0.21240726475855,0.831789318629249,0.905563875529625
"g1292",44.5851614602129,1.99473804289205,0.75263408212999,2.65034243100824,0.00804102254294567,0.0407666366353251
"g1293",327.64840464419,3.48701812083787,0.678507571879107,5.1392471732934,2.75841359021207e-07,1.22110260152071e-05
"g1294",19.00910982976,7.61795944888299,2.15196769330584,3.5399971256912,0.000400131389875207,0.00440144528862728
"g1295",940.792792347519,1.43435765125926,0.649632974169631,2.2079508095978,0.0272477023730819,0.095928351945763
"g1296",1402.43033664336,1.11513231454734,0.6479013690713,1.72114517391092,0.0852244837081676,0.212184414170541
"g1297",662.196259599115,0.0384588249092741,0.650056235857694,0.0591623044097576,0.952822833749265,0.971383369282793
"g1298",15.4106311230468,2.66073569087015,1.00545881412523,2.64629008517376,0.00813799960446823,0.041029081339194
"g1299",327.25606717956,-1.91920480613662,0.65951323426388,-2.9100322880992,0.00361391419318887,0.022386533312757
"g1300",313.377889736509,0.78249983315447,0.656329643944147,1.19223600575485,0.233168719039816,0.405928912748532
"g1301",8873.99644707352,-0.105294981122633,0.645556207417463,-0.163107379206939,0.87043388983866,0.922599114836018
"g1302",18.533882084016,7.58143373189488,2.15227766355889,3.52251656942749,0.000427470319627456,0.00461820613168948
"g1303",806.414800140314,-0.866679112772965,0.649491280966312,-1.33439683975976,0.182073835200961,0.348044349586407
"g1304",2.10425424221483,-4.5892881797993,2.258163564981,-2.03230990481326,0.0421222923781135,0.12956560543054
"g1305",163.760555199192,-3.49913095064646,0.705609870833422,-4.95901644135662,7.08509714990687e-07,2.42631157114735e-05
"g1306",829.968821291179,-0.13965478820058,0.649072247215521,-0.215160621640643,0.829642091268198,0.905207428517028
"g1307",21.7233938496913,0.660737837773913,0.78784076965943,0.838669263155216,0.401654931150337,0.575278303793515
"g1308",1.900910982976,4.29604472599437,2.25815520226483,1.90245768833144,0.057111345376143,0.161208540991757
"g1309",2762.07903115787,-0.984801430545629,0.646480398041826,-1.52332759590015,0.127676766390007,0.281482257053423
"g1310",151.093315621334,-0.108397061634812,0.666217650167849,-0.162705178416547,0.870750569539449,0.922599114836018
"g1311",1734.81116146043,-0.198294874131307,0.647054053554056,-0.306457973707356,0.759255973545216,0.859133162085141
"g1312",3589.94267458743,1.23980056525936,0.646290073694638,1.91833453076543,0.0550686066402169,0.160432618060985
"g1313",52.783410179937,3.17530940633778,0.80325788412314,3.95303858088369,7.71649893549987e-05,0.00113865411121401
"g1314",46.2318933691404,2.66073663060918,0.783899498234562,3.39423183278148,0.000688214053033765,0.00675193787165558
"g1315",131.869998387559,1.36795597221192,0.675584176662941,2.02484904097215,0.0428828675988497,0.131473656574176
"g1316",586.536861305271,-3.02544894133896,0.658625020401968,-4.59358337084201,4.35698834403368e-06,0.00011297048349173
"g1317",0,NA,NA,NA,NA,NA
"g1318",1165.02785278479,-0.147855797587927,0.647959204772794,-0.228186892784048,0.819500950711413,0.898727628725809
"g1319",1236.8249336396,0.141364793947515,0.64781159342656,0.218218993580794,0.827258486933989,0.903414051615638
"g1320",38.8978535011814,0.0757757244325682,0.723633451004343,0.104715618559918,0.916601468282386,0.953370581623227
"g1321",4408.24150096377,-1.42432783221013,0.646096653732445,-2.2045120091273,0.02748835632711,0.0961298010283328
"g1322",1614.29405070138,0.0570185142519485,0.647193141800843,0.0881012337264452,0.929796215822452,0.958307854467774
"g1323",576.662106632876,0.0584011830555248,0.650777798294295,0.0897405891974122,0.928493360534777,0.957508778051489
"g1324",39.9145697973756,-1.49453909337002,0.740302692320225,-2.01882163724935,0.0435057613056681,0.132934270656208
"g1325",230.933319360862,-1.70604289394603,0.66387159413458,-2.56983866913302,0.0101745885892508,0.0482625833543417
"g1326",0,NA,NA,NA,NA,NA
"g1327",2505.98882473389,-0.232082281941448,0.646483243621024,-0.3589919525857,0.719601109473736,0.82663038841445
"g1328",1.05212712110741,-3.58929158146617,2.37057675858604,-1.51410055315275,0.130000338405299,0.281482257053423
"g1329",612.517856999666,-1.3178430946802,0.651474153217486,-2.02286320673148,0.0430872528559938,0.13187751084929
"g1330",270.29097561789,-1.1344066746419,0.658682509344443,-1.72223591570835,0.0850267911928757,0.211983002767953
"g1331",0,NA,NA,NA,NA,NA
"g1332",0,NA,NA,NA,NA,NA
"g1333",1.05212712110741,-3.58929158146617,2.37057675858604,-1.51410055315275,0.130000338405299,0.281482257053423
"g1334",0,NA,NA,NA,NA,NA
"g1335",0,NA,NA,NA,NA,NA
"g1336",2698.79126011037,0.646239339740263,0.646463246587327,0.999653643345936,0.317478153231483,0.495462466135117
"g1337",1.425683237232,3.88100866997155,2.29623807327888,1.69015953316623,0.090997437894114,0.219496269765882
"g1338",0,NA,NA,NA,NA,NA
"g1339",0,NA,NA,NA,NA,NA
"g1340",0,NA,NA,NA,NA,NA
"g1341",1481.10124519272,-0.911051652470285,0.647556483653677,-1.40690684977765,0.159455012173139,0.321567607882496
"g1342",100.538097570808,0.473969638591407,0.677651903518836,0.699429362081373,0.484283743480473,0.648211647800191
"g1343",368.009094662053,0.792962568730181,0.654708127972314,1.21116958053668,0.225830418598367,0.399885082688815
"g1344",1771.78986059815,-0.587086160113686,0.647070021826627,-0.907299272583188,0.36424855875608,0.541894372247774
"g1345",75.9787622365496,-0.434192933009692,0.686992263211868,-0.632020120546521,0.527373729721549,0.68126926650862
"g1346",1022.85079059017,-0.543005410672666,0.648424649463306,-0.837422530315753,0.40235510582957,0.575278303793515
"g1347",5.22750520318399,5.75547080973983,2.18360796388036,2.63576196136972,0.00839485992241615,0.0419742996120808
"g1348",67.2081749865825,1.58130299664212,0.70777929471821,2.23417526966749,0.0254715429654606,0.0911851094325661
"g1349",0,NA,NA,NA,NA,NA
"g1350",3494.93843014563,0.114533122164581,0.646119386604037,0.177263094931355,0.859301737670013,0.91689162485072
"g1351",1158.11136358008,-0.449935377152049,0.648021364086997,-0.69432182654343,0.487480405981056,0.6510499903279
"g1352",0,NA,NA,NA,NA,NA
"g1353",0,NA,NA,NA,NA,NA
"g1354",1602.49209591134,1.13295765231335,0.647575307387305,1.74953806821999,0.0801980544217922,0.204789304732399
"g1355",1280.42530471946,1.24275222423474,0.648267753752893,1.91703538706084,0.0552334361511211,0.160654946497251
"g1356",13.9341120710051,2.96885712809798,1.09092214616957,2.72141979931583,0.00650021558086567,0.0346118101317281
"g1357",2450.57737717374,-0.2494134155915,0.646513317459569,-0.385782332483967,0.699657880986193,0.811943129149578
"g1358",0,NA,NA,NA,NA,NA
"g1359",0,NA,NA,NA,NA,NA
"g1360",0,NA,NA,NA,NA,NA
"g1361",0,NA,NA,NA,NA,NA
"g1362",0.475227745743999,2.29605134051971,2.58074822374486,0.889684363392864,0.373635392471387,0.54910788448224
"g1363",0,NA,NA,NA,NA,NA
"g1364",0,NA,NA,NA,NA,NA
"g1365",765.147649178093,-0.573865427094252,0.649524970029635,-0.883515574571472,0.37695777140649,0.551660691369487
"g1366",59.5359898274122,0.871304829573069,0.70285372354037,1.23966737372349,0.215098449520967,0.389755567936682
"g1367",319.283965944676,0.783802454402725,0.656128168467058,1.19458741762903,0.232248267630008,0.405317890142754
"g1368",334.18449646509,4.33450790159512,0.699112767648414,6.20001250467072,5.64586747793416e-10,4.87964260592881e-08
"g1369",774.901822321901,-0.780434299166349,0.649598283723852,-1.20141065443165,0.229591945228994,0.40289540667824
"g1370",0,NA,NA,NA,NA,NA
"g1371",0,NA,NA,NA,NA,NA
"g1372",0,NA,NA,NA,NA,NA
"g1373",9261.119270136,-0.2585735741898,0.645542402763853,-0.400552423950358,0.688749679259648,0.805534990263616
"g1374",16.157743355296,7.38349521326303,2.15410011510165,3.42764719313643,0.00060883614306928,0.00613909777594857
"g1375",0,NA,NA,NA,NA,NA
"g1376",0,NA,NA,NA,NA,NA
"g1377",0,NA,NA,NA,NA,NA
"g1378",0,NA,NA,NA,NA,NA
"g1379",0,NA,NA,NA,NA,NA
"g1380",0,NA,NA,NA,NA,NA
"g1381",125.504119423545,0.853383069765038,0.673055229689663,1.26792428335862,0.204824991250106,0.377802194226568
"g1382",26.6944395562666,-1.73157805984462,0.793565753829027,-2.18202215946139,0.0291078973295333,0.0985649881587742
"g1383",7.78928177868619,-2.84705177630464,1.27163508830954,-2.23889054531311,0.0251630388182031,0.0906616537843223
"g1384",27.7974024921837,-1.95397031509611,0.799547773020189,-2.44384435931231,0.0145316940597329,0.061337266787012
"g1385",108.475325948803,-1.4876526541937,0.681656787416501,-2.18240716098779,0.0290794962953936,0.0985649881587742
"g1386",182.935855008742,0.906063440332646,0.664655568729477,1.36320747611373,0.172817131751706,0.333684142690793
"g1387",10.0306184754337,4.17529934812167,1.61297047405275,2.58857766790412,0.00963732110252526,0.0462744386272046
"g1388",740.015975313591,-0.461920956477218,0.649618999392539,-0.711064419158248,0.477044317446132,0.643743818709837
"g1389",3.80182196595199,5.29604100967454,2.19979505496391,2.40751564457054,0.0160614740316819,0.0650735051411106
"g1390",754.967341648815,0.38247271810454,0.64956096024175,0.588817280463089,0.555983852440277,0.7027233232445
"g1391",0,NA,NA,NA,NA,NA
"g1392",0,NA,NA,NA,NA,NA
"g1393",2.57948198795883,-2.14661006278209,1.73722760829968,-1.2356527449406,0.216587669797758,0.389996585858484
"g1394",20.1274977555735,-0.436123023217817,0.791525240391318,-0.550990670875137,0.581640069792459,0.727551155529506
"g1395",1057.09629580899,0.00207838236628483,0.648241071949084,0.0032061874142527,0.99744183694596,0.997444031073641
"g1396",0,NA,NA,NA,NA,NA
"g1397",1057.70981049578,-1.16331823681557,0.648691292615025,-1.79333104985264,0.0729200053956507,0.191533733419835
"g1398",496.045883135842,-0.193252676727212,0.651678693564217,-0.296545949155185,0.766813181703685,0.8633783652557
"g1399",40.9712577636033,5.24569293875007,1.21726136926589,4.3094220117358,1.63681765734069e-05,0.000326464181106962
"g1400",630.031537878417,0.799570446317214,0.650775034485721,1.22864339279561,0.219205538605052,0.392752273018923
"g1401",203.47862300501,-0.935628239161764,0.662288959259406,-1.41271906481427,0.157738343673238,0.32004157745543
"g1402",1572.01997165169,-0.739705833813062,0.647353739679061,-1.14266094172838,0.253179392389097,0.4286572734946
"g1403",4.00516522519082,-0.146616327702304,1.20704329857865,-0.121467330852962,0.903320889273979,0.942548879276722
"g1404",6.21109109702507,-2.46854062286408,1.29038266479011,-1.91302990207606,0.0557442245246406,0.161208540991757
"g1405",208.290319999475,-3.23811304811616,0.686763078074895,-4.71503659922007,2.41667305755707e-06,7.05945171677544e-05
"g1406",4.68373623017366,-3.14660793457278,1.66065902040797,-1.89479471457046,0.0581196037115395,0.16354586160689
"g1407",0,NA,NA,NA,NA,NA
"g1408",2088.7285377939,-0.436051926174383,0.646760593337682,-0.674209175181944,0.500178337204585,0.662161693673465
"g1409",2225.52330691835,-0.278778775459552,0.646648685891568,-0.431113186405359,0.666386073060885,0.788455490616366
"g1410",29.6297722478934,-2.98311562957353,0.869044352281113,-3.43263910724843,0.000597737159709656,0.00609490418467992
"g1411",436.511635762966,-1.85428655152221,0.655693973028804,-2.82797559196224,0.00468433779045644,0.0269907082212014
"g1412",41.8685970177214,0.802756833928453,0.724714976921794,1.10768627597313,0.267997328434329,0.446662214057215
"g1413",1570.03791284214,-0.237880116164971,0.647251935123265,-0.367523221262626,0.713228773869083,0.823838331060832
"g1414",0,NA,NA,NA,NA,NA
"g1415",1238.93830957206,0.413372348968946,0.647867231695687,0.63805102148323,0.523440467893056,0.677635127835875
"g1416",42.3415443409053,-1.27906622114784,0.729959609214597,-1.75224245972192,0.0797321254825997,0.204398033546495
"g1417",368.077097921294,-0.968061119962828,0.654761710375947,-1.4784937857881,0.139275659178696,0.295655346677583
"g1418",0,NA,NA,NA,NA,NA
"g1419",0,NA,NA,NA,NA,NA
"g1420",1200.51568381662,0.42545179766298,0.647956554834913,0.656605438263337,0.511434651194803,0.667328462917734
"g1421",3195.53113924109,0.490324411202119,0.646240837218549,0.758733250768395,0.448012142056154,0.616951470282184
"g1422",173.097177679747,-2.02108450031717,0.673101159284774,-3.00264599523902,0.00267643563103048,0.0182496596823104
"g1423",1330.09122927006,0.416422568762116,0.647685162273214,0.642939800103768,0.52026316282106,0.67544895602305
"g1424",0.475227745743999,2.29605134051971,2.58074822374486,0.889684363392864,0.373635392471387,0.54910788448224
"g1425",259.401247103837,2.74516586908623,0.673183859891736,4.07788426408161,4.54473783148462e-05,0.000767420399789456
"g1426",2446.4422516288,2.8139149209458,0.648328566331137,4.34026058248462,1.42313850444132e-05,0.000292210648109677
"g1427",8.6557710530114,2.85337876025983,1.25977544626673,2.26498997794856,0.0235132945331154,0.0863899384162034
"g1428",250.862034702317,-0.73642784873234,0.658611994866638,-1.11815128554022,0.263502385826342,0.442420749560417
"g1429",1792.08757121061,-0.574451754384588,0.647045965003788,-0.887806717690026,0.374644728790349,0.549794005528755
"g1430",65.9989795759257,-0.967066657858411,0.69687475160433,-1.3877194655597,0.16522248626305,0.323843210116022
"g1431",843.652239197207,-1.56687624890376,0.650119363203032,-2.41013625741589,0.0159465636803948,0.0650735051411106
"g1432",534.052700682561,-0.788790129600004,0.651584363529092,-1.21057252713644,0.226059278688515,0.399900185984069
"g1433",943.077714173833,-3.07892768285974,0.653821873995674,-4.70912308889823,2.4878480473716e-06,7.05945171677544e-05
"g1434",5.68502753647136,-2.31653771721588,1.29931278963414,-1.78289456988119,0.0746034671935397,0.195108491291462
"g1435",1872.69574895346,0.0420139261433948,0.646916692180682,0.0649448787629374,0.948217887908381,0.968494916462415
"g1436",29.2076607395192,0.499746084295281,0.751387497201312,0.665097684159881,0.50598801578814,0.664934951991296
"g1437",73.0479903900432,2.94084451527495,0.749441607442369,3.92404756564185,8.70735318091777e-05,0.00124439732467447
"g1438",42.7151004570299,-1.06999476721415,0.725181059050514,-1.47548636834931,0.140081830473447,0.296604991916321
"g1439",310.234652940524,0.342768391493035,0.65572935626524,0.522728452246367,0.601163235509131,0.743568921063992
"g1440",299.160491066198,-0.786719935218668,0.65655553902631,-1.19825344309089,0.230818365415236,0.403598586925486
"g1441",40.847319876407,-2.36162806833914,0.772633936919978,-3.05659375739243,0.00223867455726021,0.0160600566064319
"g1442",80.7795950862392,-1.43040877093985,0.692895409623943,-2.06439348720204,0.0389804234829748,0.124999061168903
"g1443",51.7090168012526,-1.52908541252047,0.720499597310806,-2.12225713689172,0.0338161508027709,0.111390768978274
"g1444",1797.46878834474,-1.32691181377131,0.647345425863795,-2.04977398581403,0.0403864912981812,0.12770292980174
"g1445",313.611545007517,-1.98615060712501,0.660526564304062,-3.00692010656322,0.00263909113086652,0.0181437515247073
"g1446",989.193048891482,-1.45967801479921,0.6492556516724,-2.24823305124763,0.0245613331866299,0.088979680107252
"g1447",2945.44599081477,0.110870213856068,0.646291976698365,0.171548182328454,0.863792747886857,0.920601196367966
"g1448",0.475227745743999,2.29605134051971,2.58074822374486,0.889684363392864,0.373635392471387,0.54910788448224
"g1449",1137.596089205,-1.62851456893747,0.64892606558398,-2.50955333019632,0.0120883960703795,0.053775585460144
"g1450",13117.0267535032,-0.765934908665689,0.645452989722406,-1.1866625778511,0.235360741603204,0.408003577850826
"g1451",694.093119710404,-1.46185222324821,0.650979330334802,-2.24562002989615,0.0247283563985945,0.0894063084929263
"g1452",0,NA,NA,NA,NA,NA
"g1453",10054.6054247053,0.46641666343901,0.645524824160095,0.722538694070943,0.469963344571635,0.637030224344673
"g1454",2181.38065221909,1.22070976052024,0.646987743458148,1.8867587104441,0.0591927869789985,0.165030581208729
"g1455",1099.16877405398,0.624688451059366,0.648296961189961,0.963583802572109,0.335254630704074,0.513342289922174
"g1456",724.909821111378,-1.57664193781306,0.650941291603485,-2.42209544570335,0.0154312969303905,0.0648328794644877
"g1457",3255.43745737648,-0.723365750103877,0.646234399256271,-1.11935506827921,0.262988691451382,0.441967106466906
"g1458",622.944835816826,0.205423218029883,0.650401855683056,0.315840454997082,0.752123609978163,0.855328541422535
"g1459",1283.11852696833,0.0320551423222449,0.647706736161458,0.0494902098937788,0.96052863901378,0.976125128673019
"g1460",0,NA,NA,NA,NA,NA
"g1461",0,NA,NA,NA,NA,NA
"g1462",0,NA,NA,NA,NA,NA
"g1463",0,NA,NA,NA,NA,NA
"g1464",0,NA,NA,NA,NA,NA
"g1465",48.3492921786915,-1.1238959378276,0.717184467247635,-1.56709464461886,0.117092570799831,0.265703073641719
"g1466",140.872498453998,-1.3146536740305,0.672054473679336,-1.95617130086657,0.0504449780877744,0.149848830162538
"g1467",781.983425570347,-1.45404382740505,0.650319154564339,-2.23589266470114,0.0253588029265739,0.0909609235409717
"g1468",713.423207386944,-0.428314080928019,0.64976978619806,-0.659178204382471,0.509781341263203,0.666128966445438
"g1469",0,NA,NA,NA,NA,NA
"g1470",1.05212712110741,-3.58929158146617,2.37057675858604,-1.51410055315275,0.130000338405299,0.281482257053423
"g1471",0.950455491487998,3.29604811023646,2.37056909796141,1.39040372755678,0.164406315195475,0.322940976276827
"g1472",0.526063560553707,-2.58929567907527,2.58075382973868,-1.00330982724433,0.315711396044123,0.493979468810417
"g1473",598.708758751907,1.2614055496101,0.65178803273081,1.93530026061565,0.0529534603889628,0.155770714110158
"g1474",9903.58843896454,0.915724580494882,0.645558138427197,1.41850055941654,0.156044675477977,0.318942664406001
"g1475",6.65318844041598,6.10339270077615,2.17430409225054,2.80705570234142,0.00499965955564562,0.0284463388510871
"g1476",14581.4624826929,0.774013820661196,0.645433469092986,1.19921550047428,0.230444161604951,0.403332838296033
"g1477",1654.30278434221,1.03988172450434,0.647444811509923,1.60613183705836,0.108244946018179,0.251877662849993
"g1478",25.2887421540514,4.5258018520666,1.22382954666133,3.69806552261563,0.000217248817206792,0.00262871068820218
"g1479",1.05212712110741,-3.58929158146617,2.37057675858604,-1.51410055315275,0.130000338405299,0.281482257053423
"g1480",484.447938123524,-0.726560212301442,0.652165362102464,-1.11407359930792,0.265247613559324,0.444110779181907
"g1481",1336.97230764986,0.63859118360199,0.647751753722694,0.985857899931483,0.32420284854643,0.502500572255995
"g1482",311.408437526267,0.685046365490587,0.65619682351146,1.04396476932751,0.296501689811386,0.475398027391931
"g1483",0,NA,NA,NA,NA,NA
"g1484",32.3794670927379,-1.82468744142426,0.773558488435053,-2.35882285399736,0.0183330048716463,0.0721787501996487
